row,contract_status,level,category,contract_code,contract_name,planning_code,planning_name,dev_rr,zerost_rr,opinion,client_feedback,extra_opinion,extracted_codes
403,,2,10. 매출 관리 (SAL),,,SAL-01-06,분석 탭 7종,Z,질문,SAL-01에 '분석 탭 7종' 구체 명시 없음. 7종 구성 협의 필요.,"[판도 검토 답변 - 명확화]
답변: SAL-01-06 분석 탭 7종은 매출 현황 화면의 분석 분류입니다. 현재 기획 기준은 매출 내역, 기간별 매출, 상품별 내역, 결제수단별, 담당자별, 환불 내역, 미납 내역입니다.
TC 반영: 각 탭별 필터, 합계, 상세 행, 환불/미납 포함 여부, CSV 다운로드 수치 일치 TC를 반영합니다.",,SAL-01-06
404,,2,10. 매출 관리 (SAL),,,SAL-01-07,매출 목록 테이블,Z,,,,,SAL-01-07
405,,2,10. 매출 관리 (SAL),,,SAL-01-08,하단 요약 바,Z,추가,하단 요약 바' 견적서 미명시. > 통계 카드에 대한 내용을 하단 바로 표기하는 것이면 진행 가능.,하단 요약 바가 이미 표시되는 통계 카드/합계를 화면 하단에 배치하는 수준이면 매출현황 화면 구성 상세화입니다.,,SAL-01-08
406,,2,10. 매출 관리 (SAL),,,SAL-01-09,매출 상세 모달 (DLG-S001),Z,,,,,SAL-01-09
407,,2,10. 매출 관리 (SAL),,,SAL-01-10,신규 결제 진입,Z,,,,,SAL-01-10
408,,2,10. 매출 관리 (SAL),,,SAL-01-11,엑셀 내보내기,Z,추가,SAL-01 '엑셀 내보내기' 명시 없음,,,SAL-01-11
409,,1,10. 매출 관리 (SAL),SAL-02,매출 유형 탭 (신규 / 재등록 / 휴면복귀 / 종목추가 / 업그레이드),SAL-01,매출 현황 (통합 허브),Z,,,,,"SAL-02, SAL-01"
410,,1,10. 매출 관리 (SAL),SAL-03,"매출 통계 차트 (일 / 주 / 월, 상품별 / 수단별 / 담당자별)",SAL-03,매출 통계 (다관점 분석),Z,,,,,SAL-03
411,,2,10. 매출 관리 (SAL),,,SAL-03-01,최상위 탭 (3종),Z,질문,SAL-03(매출 통계 차트 '최상위 탭 3종' 명시 없음. 일/주/월·상품별/수단별/담당자별 외 상위 구분 미정의,"[판도 검토 답변 - 명확화]
답변: SAL-03-01 최상위 탭 3종은 매출 통계 화면의 큰 분류입니다. 현재 기획 기준은 전체 통계, 직군별, 담당자별입니다.
TC 반영: 탭 전환, 기간/지점 필터 유지, 탭별 합계와 상세 목록 일치, 권한별 접근 TC를 반영합니다.","고객사 피드백으로 기능 의미는 확인되었습니다.

상세 TC는 협의 필요.",SAL-03-01
412,,2,10. 매출 관리 (SAL),,,SAL-03-02,날짜 필터 + 5 프리셋,Z,,,,,SAL-03-02
413,,2,10. 매출 관리 (SAL),,,SAL-03-03,하위 탭 7종,Z,질문,하위 탭 7종' 견적서 미명시. 일/주/월/상품/수단/담당자 외 분류 정의 필요.,"[판도 검토 답변 - 명확화]
답변: SAL-03-03 하위 탭 7종은 매출 통계를 세부 기준으로 나누는 탭입니다. 현재 기획 기준은 상품별, 상품타입별, 결제수단별, 종목별, 개월별, GX종목별, 법인권입니다.
TC 반영: 각 하위 탭별 집계 기준, 결제취소/환불 반영, 지점/기간 필터, 합계 검산 TC를 반영합니다.","고객사 피드백으로 기능 의미는 확인되었습니다. 

상세 TC는 협의 필요.

아래와 같이 7개 항목에 대해서 다양한 차트 종류 지원하는것이 계약서의 ""매출 현황(통계 카드 + 필터), 매출 유형 탭(신규/재등록/휴면복귀/종목추가/업그레이드), 매출 통계 차트""에 해당하는 수준인건지?

상품별	가로 막대 (상위 10)
상품타입별	도넛
결제수단별	도넛
종목별	가로 막대 (상위 10)
개월별	1/3/6/12/기타 5종 비율 막대
GX종목별	6종 분포 (요가/필라테스/스피닝/줌바/에어로빅/GX 기타)
법인권	가로 막대 또는 요약 테이블",SAL-03-03
414,,2,10. 매출 관리 (SAL),,,SAL-03-04,전월 대비 토글,Z,,,,,SAL-03-04
415,,2,10. 매출 관리 (SAL),,,SAL-03-05,총 매출 표시,Z,,,,,SAL-03-05
416,,2,10. 매출 관리 (SAL),,,SAL-03-06,집계 테이블,Z,,,,,SAL-03-06
417,,2,10. 매출 관리 (SAL),,,SAL-03-07,개월별 판매 비율,Z,,,,,SAL-03-07
418,,2,10. 매출 관리 (SAL),,,SAL-03-08,GX 세부 종목,Z,,,,,SAL-03-08
419,,2,10. 매출 관리 (SAL),,,SAL-03-09,법인권,Z,,,,,SAL-03-09
420,,2,10. 매출 관리 (SAL),,,SAL-03-10,담당자별 신규/재등록,Z,추가,SAL-02에 신규/재등록은 명시되어 있으나 '담당자별 신규/재등록'은 별도 차원으로 명시 없음.,담당자별 신규/재등록은 이미 존재하는 매출 담당자·구분 데이터를 어떤 차원으로 묶어 보여주는지의 문제입니다. 신규 원장 없이 집계 차원 추가라면 매출통계 상세화입니다.,고객사 피드백으로 기능 의미는 확인되었습니다.,SAL-03-10
421,,2,10. 매출 관리 (SAL),,,SAL-03-11,골프프로별 매출,Z,,,,,SAL-03-11
422,,1,10. 매출 관리 (SAL),SAL-04,선수익금 관리 (미제공 서비스의 매출 분리 인식),SAL-04,선수익금 조회 (Deferred Revenue),Z,,,,,SAL-04
423,,2,10. 매출 관리 (SAL),,,SAL-04-01,요약 지표 4종,Z,,,,,SAL-04-01
424,,2,10. 매출 관리 (SAL),,,SAL-04-02,기간 필터,Z,,,,,SAL-04-02
425,,2,10. 매출 관리 (SAL),,,SAL-04-03,선수익금 목록 테이블,Z,,,,,SAL-04-03
426,,2,10. 매출 관리 (SAL),,,SAL-04-04,서비스일수 판정,Z,,,,,SAL-04-04
427,,1,10. 매출 관리 (SAL),SAL-05,통계 관리 (커스텀 통계 설정),SAL-05,통계 관리 (CSV 보고서),Z,,,,,SAL-05
428,,2,10. 매출 관리 (SAL),,,SAL-05-01,기간 입력,Z,,,,,SAL-05-01
429,,2,10. 매출 관리 (SAL),,,SAL-05-02,필터 드롭다운 4종,Z,,,,,SAL-05-02
430,,2,10. 매출 관리 (SAL),,,SAL-05-03,현황 탭 4종,Z,,,,,SAL-05-03
431,,2,10. 매출 관리 (SAL),,,SAL-05-04,통계 테이블 17 컬럼,Z,,,,,SAL-05-04
432,,2,10. 매출 관리 (SAL),,,SAL-05-05,VAT 제외 매핑,Z,,,,,SAL-05-05
433,,2,10. 매출 관리 (SAL),,,SAL-05-06,합계 행,Z,,,,,SAL-05-06
434,,2,10. 매출 관리 (SAL),,,SAL-05-07,액션 버튼,Z,질문,"액션 버튼 기능 불명확, SAL-05 '액션 버튼' 기능 미명시.","[판도 검토 답변 - 명확화]
답변: SAL-05-07 액션 버튼은 급여/매출성 입력 또는 목록 화면의 기본 조작 버튼입니다. 현재 기준은 조회, 신규, 엑셀(CSV), 종료입니다.
TC 반영: 조회 조건 적용, 신규 클릭 시 입력값 초기화, CSV UTF-8 BOM 다운로드, 파일명 규칙, 종료 버튼 이동 경로 TC를 반영합니다.","통계 관리 (커스텀 통계 설정)에서의 '액션 버튼'인데, 고객사 측에서는 급여/매출 입력, 조회, 신규, 엑셀(csv) 등 다른 이야기를 하고 있는 것 같습니다.",SAL-05-07
435,,1,10. 매출 관리 (SAL),SAL-EXT-01,할부 결제 관리 (할부 등록 · 회차별 납부 추적),SAL-EXT-01,할부결제 관리 (정기 분납 계약 추적),Z,,,,,SAL-EXT-01
436,,2,10. 매출 관리 (SAL),,,SAL-EXT-01-01,요약 지표 카드,Z,,,,,SAL-EXT-01-01
437,,2,10. 매출 관리 (SAL),,,SAL-EXT-01-02,상태 탭,Z,,,,,SAL-EXT-01-02
438,,2,10. 매출 관리 (SAL),,,SAL-EXT-01-03,검색 / 필터,Z,,,,,SAL-EXT-01-03
439,,2,10. 매출 관리 (SAL),,,SAL-EXT-01-04,계약 목록 테이블,Z,,,,,SAL-EXT-01-04
440,,2,10. 매출 관리 (SAL),,,SAL-EXT-01-05,회차 펼침,Z,,,,,SAL-EXT-01-05
441,,2,10. 매출 관리 (SAL),,,SAL-EXT-01-06,미납 관리,Z,,,,,SAL-EXT-01-06
442,,2,10. 매출 관리 (SAL),,,SAL-EXT-01-07,할부 등록,Z,,,,,SAL-EXT-01-07
443,,2,10. 매출 관리 (SAL),,,SAL-EXT-01-08,엑셀 다운로드,Z,추가,SAL-EXT-01에 엑셀 다운로드 명시 없음.,,,SAL-EXT-01-08
444,,1,10. 매출 관리 (SAL),SAL-EXT-02,세금계산서 발행 (전자세금계산서 연동 · 발행 이력),SAL-EXT-02,세금계산서 발행 (법인·사업자 회원 대상),Z,,,,,SAL-EXT-02
445,,2,10. 매출 관리 (SAL),,,SAL-EXT-02-01,요약 지표 카드,Z,,,,,SAL-EXT-02-01
446,,2,10. 매출 관리 (SAL),,,SAL-EXT-02-02,발행 / 이력 탭,Z,,,,,SAL-EXT-02-02
447,,2,10. 매출 관리 (SAL),,,SAL-EXT-02-03,발행 대상 조회,Z,,,,,SAL-EXT-02-03
448,,2,10. 매출 관리 (SAL),,,SAL-EXT-02-04,세금계산서 발행 폼,Z,,,,,SAL-EXT-02-04
449,,2,10. 매출 관리 (SAL),,,SAL-EXT-02-05,발행 처리,Z,,,,,SAL-EXT-02-05
450,,2,10. 매출 관리 (SAL),,,SAL-EXT-02-06,발행 이력,Z,,,,,SAL-EXT-02-06
451,,2,10. 매출 관리 (SAL),,,SAL-EXT-02-07,이메일 전송,Z,추가,SAL-EXT-02 세금계산서에 이메일 전송 별도 명시 없음. 외부 이메일 발송은 추가 검토 필요 사항.,"세금계산서 발행 결과를 이메일로 안내하는 수준이면 발행 업무의 후속 액션입니다. 외부 이메일 발송 서비스 연동, 반송 추적, 대량 발송까지 요구하면 추가입니다.",,SAL-EXT-02-07
452,,2,10. 매출 관리 (SAL),,,SAL-EXT-02-08,엑셀 다운로드,Z,추가,SAL-EXT-02 엑셀 다운로드 명시 없음.,,,SAL-EXT-02-08
453,,1,10. 매출 관리 (SAL),SAL-EXT-04,결제 취소 / 부분환불 (부분 금액 환불 · 취소 사유 관리),SAL-EXT-04,결제 취소 / 부분 환불 처리,Z,,,,,SAL-EXT-04
454,,2,10. 매출 관리 (SAL),,,SAL-EXT-04-01,결제 건 검색,Z,,,,,SAL-EXT-04-01
455,,2,10. 매출 관리 (SAL),,,SAL-EXT-04-02,결제 내역 확인,Z,,,,,SAL-EXT-04-02
456,,2,10. 매출 관리 (SAL),,,SAL-EXT-04-03,환불 계산 박스,Z,,,,,SAL-EXT-04-03
457,,2,10. 매출 관리 (SAL),,,SAL-EXT-04-04,처리 유형 선택,Z,,,,,SAL-EXT-04-04
458,,2,10. 매출 관리 (SAL),,,SAL-EXT-04-05,환불 사유 입력,Z,,,,,SAL-EXT-04-05
459,,2,10. 매출 관리 (SAL),,,SAL-EXT-04-06,환불 수단 확인,Z,,,,,SAL-EXT-04-06
460,,2,10. 매출 관리 (SAL),,,SAL-EXT-04-07,처리 확인 모달,Z,,,,,SAL-EXT-04-07
461,,2,10. 매출 관리 (SAL),,,SAL-EXT-04-08,처리 완료 안내,Z,,,,,SAL-EXT-04-08
462,,2,10. 매출 관리 (SAL),,,SAL-EXT-04-09,처리 이력,Z,,,,,SAL-EXT-04-09
463,,2,10. 매출 관리 (SAL),,,SAL-EXT-04-10,예외 처리,Z,,,,,SAL-EXT-04-10
464,,1,11. 직원 및 트레이너 관리 (STF),STF-01,직원 / 트레이너 목록 및 계정 관리,STF-01,직원/트레이너 목록 조회,Z,,,,,STF-01
465,,2,11. 직원 및 트레이너 관리 (STF),,,STF-01-01,요약 지표 카드,Z,,,,,STF-01-01
466,,2,11. 직원 및 트레이너 관리 (STF),,,STF-01-02,통합 검색,Z,,,,,STF-01-02
467,,2,11. 직원 및 트레이너 관리 (STF),,,STF-01-03,직무·소속·재직 필터,Z,,,,,STF-01-03
468,,2,11. 직원 및 트레이너 관리 (STF),,,STF-01-04,일괄 작업,Z,질문,"""일괄 작업"" 기능이 어떤것인지 불명확, STF-01에 '일괄 작업' 구체 명시 없음","[판도 검토 답변 - 명확화]
답변: STF-01-04 일괄 작업은 직원 목록에서 여러 직원을 선택해 공통 작업을 처리하는 기능입니다.
TC 반영: 메시지 전송, 상태 변경(재직/휴직), 퇴사 처리, 명단 다운로드, 선택 건수 표시, 권한 제한, 실행 전 확인 모달 TC를 반영합니다.","고객사 피드백으로 기능 의미는 확인되었습니다. 

일괄 공통 작업에 포함되는 기능 명확화가 필요하고, 계약상 포함할 것인지에 대한 협의가 필요합니다.
(직원 메세지 발송, 공지 발송 등은 견적서에 없는 기능들인데 고객사가 기획서와 TC에 적어놨음)

상세 TC는 협의 필요.",STF-01-04
469,,2,11. 직원 및 트레이너 관리 (STF),,,STF-01-05,직원 목록 테이블,Z,,,,,STF-01-05
470,,2,11. 직원 및 트레이너 관리 (STF),,,STF-01-06,페이지네이션,Z,,,,,STF-01-06
471,,2,11. 직원 및 트레이너 관리 (STF),,,STF-01-07,직원 등록 진입,Z,,,,,STF-01-07
472,,2,11. 직원 및 트레이너 관리 (STF),,,STF-01-08,본사 통합 조회,Z,,,,,STF-01-08
473,,2,11. 직원 및 트레이너 관리 (STF),,,STF-01-09,명단 엑셀 다운로드,Z,추가,STF-01 명단 엑셀 다운로드 명시 없음.,,,STF-01-09
474,,1,11. 직원 및 트레이너 관리 (STF),STF-02,프로필 · 소속센터 · 역할 · 권한 설정,STF-02,직원 상세 패널 (운영자용),Z,,,,,STF-02
475,,2,11. 직원 및 트레이너 관리 (STF),,,STF-02-01,담당 회원 목록,Z,,,,,STF-02-01
476,,2,11. 직원 및 트레이너 관리 (STF),,,STF-02-02,담당 스케줄,Z,,,,,STF-02-02
477,,2,11. 직원 및 트레이너 관리 (STF),,,STF-02-03,실적 요약 카드,Z,,,,,STF-02-03
478,,2,11. 직원 및 트레이너 관리 (STF),,,STF-02-04,근태 요약 카드,Z,,,,,STF-02-04
479,,2,11. 직원 및 트레이너 관리 (STF),,,STF-02-05,인사 메모 (비공개),Z,,,,,STF-02-05
480,,2,11. 직원 및 트레이너 관리 (STF),,,STF-02-06,계정 / 보안 카드,Z,추가,STF-02에 '계정/보안 카드'가 어떤 화면 요소인지 명시 없음. 어떤 기능인지도 불명확,"계정/보안 카드는 직원 상세에서 로그인 계정, 권한, 보안 상태를 묶어 보여주는 화면 구성입니다. 별도 보안 정책 엔진이 아니라면 직원 상세 기능의 상세화입니다.",,STF-02-06
481,,2,11. 직원 및 트레이너 관리 (STF),,,STF-02-07,헤더 액션,Z,질문,STF-02 '헤더 액션' 구체 정의 없음.,"[판도 검토 답변 - 명확화]
답변: STF-02-07 헤더 액션은 직원 상세 상단의 주요 버튼입니다. 현재 기획 기준은 수정, 퇴사 처리, 메시지 보내기이며 보안 카드에는 잠금/해제, 임시 비밀번호, 권한 변경이 연결됩니다.
TC 반영: 각 버튼 권한, 퇴사 처리 사유/일자, 메시지 발송 결과, 권한 변경 후 재로그인 필요 안내 TC를 반영합니다.","고객사 피드백으로 기능 의미는 확인되었습니다.

직원에 대한 메세지 발송, 메세지 발송 결과 등에 대한 견적서 내용에 없습니다.

상세 TC는 협의 필요.",STF-02-07
482,,2,11. 직원 및 트레이너 관리 (STF),,,STF-02-08,본인 조회 모드,Z,,,,,STF-02-08
483,,1,11. 직원 및 트레이너 관리 (STF),,,STF-EXT-01,직원 등록 / 수정,Z,,,,,STF-EXT-01
484,,1,11. 직원 및 트레이너 관리 (STF),STF-03,담당 회원 · 스케줄 · 실적 조회,STF-02,직원 상세 패널 (운영자용),Z,,,,,"STF-03, STF-02"
485,,1,11. 직원 및 트레이너 관리 (STF),STF-04,휴직 / 퇴사 상태 관리,STF-04,직원 퇴사 처리,Z,,,,,STF-04
486,,2,11. 직원 및 트레이너 관리 (STF),,,STF-04-01,퇴사 대상 정보 (1단계),Z,,,,,STF-04-01
487,,2,11. 직원 및 트레이너 관리 (STF),,,STF-04-02,퇴사일 설정 (1단계),Z,,,,,STF-04-02
488,,2,11. 직원 및 트레이너 관리 (STF),,,STF-04-03,퇴사 사유 (1단계),Z,,,,,STF-04-03
489,,2,11. 직원 및 트레이너 관리 (STF),,,STF-04-04,인수인계 (2단계),Z,추가,STF-04 퇴사 처리 4단계 위자드는 '퇴사→재배정→스케줄→최종'으로 명시. '인수인계'는 4단계에 없음.,퇴사 처리에서 인수인계는 기존 재배정/스케줄 정리 단계와 연결되는 운영 절차입니다. 별도 인수인계 문서 승인 workflow까지 요구하면 추가입니다.,"퇴사처리 시 인수인계 단계가 스케줄 정리 단계와 연결되는 절차라고 하는데, 인수인계 단계의 기능 범위 확인 필요.",STF-04-04
490,,2,11. 직원 및 트레이너 관리 (STF),,,STF-04-05,스케줄 정리 (3단계),Z,,,,,STF-04-05
491,,2,11. 직원 및 트레이너 관리 (STF),,,STF-04-06,계정 비활성화 안내 (4단계),Z,,,,,STF-04-06
492,,2,11. 직원 및 트레이너 관리 (STF),,,STF-04-07,이중 확인 (DLG-060-002),Z,,,,,STF-04-07
493,,2,11. 직원 및 트레이너 관리 (STF),,,STF-04-08,처리 완료,Z,,,,,STF-04-08
494,,2,11. 직원 및 트레이너 관리 (STF),,,STF-04-09,퇴사 취소 (당일 한정),Z,,,,,STF-04-09
495,,1,11. 직원 및 트레이너 관리 (STF),PAY-STF-01,근태 관리 (출퇴근 기록 · 월별 근무일 집계),PAY-STF-01,직원 근태 관리,Z,,,,,PAY-STF-01
496,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-01-01,조회 기간 선택,Z,,,,,PAY-STF-01-01
497,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-01-02,직원 선택 필터,Z,,,,,PAY-STF-01-02
498,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-01-03,요약 지표 카드,Z,,,,,PAY-STF-01-03
499,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-01-04,근태 목록 테이블,Z,,,,,PAY-STF-01-04
500,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-01-05,수동 보정,Z,,,,,PAY-STF-01-05
501,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-01-06,누락 기록 추가,Z,,,,,PAY-STF-01-06
502,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-01-07,월별 집계 요약,Z,,,,,PAY-STF-01-07
503,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-01-08,엑셀 내보내기,Z,추가,PAY-STF-01 근태 엑셀 내보내기 명시 없음.,근태 목록의 엑셀 다운로드는 근태관리 조회 기능의 부가 액션입니다. 별도 급여 산정용 복잡 양식이면 추가 협의가 필요합니다.,,PAY-STF-01-08
504,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-01-09,본인 모드,Z,,,,,PAY-STF-01-09
505,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-01-10,본사 통합 모드,Z,,,,,PAY-STF-01-10
506,,1,11. 직원 및 트레이너 관리 (STF),PAY-STF-02,급여 자동 계산 (base + bonus − deduction + commission),PAY-STF-02,급여 관리,Z,,,,,PAY-STF-02
507,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-01,지급 월 선택 → 자동 계산,Z,,,,,PAY-STF-02-01
508,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-02,요약 지표 카드,Z,,,,,PAY-STF-02-02
509,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-03,근태 연동 자동 반영,Z,,,,,PAY-STF-02-03
510,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-04,직원별 급여 테이블,Z,,,,,PAY-STF-02-04
511,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-05,수당/공제 편집 (DLG-064-001),Z,,,,,PAY-STF-02-05
512,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-06,개별 급여 확정,Z,,,,,PAY-STF-02-06
513,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-07,일괄 급여 확정,Z,,,,,PAY-STF-02-07
514,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-08,확정 확인 (DLG-064-002),Z,,,,,PAY-STF-02-08
515,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-09,확정 취소 + 재편집,Z,,,,,PAY-STF-02-09
516,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-10,엑셀 내보내기,Z,추가,PAY-STF-02 급여 엑셀 내보내기 명시 없음. PDF 명세서는 있으나 엑셀은 별개.,"급여관리에서 조회 결과를 엑셀로 내려받는 것은 운영상 자연스러운 부가 액션입니다. 다만 급여 명세서 PDF와 별개인 회계 업로드 양식, 산식 검증 파일이면 추가 범위입니다.",,PAY-STF-02-10
517,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-02-11,본사 통합 모드,Z,,,,,PAY-STF-02-11
518,,1,11. 직원 및 트레이너 관리 (STF),PAY-STF-03,급여 명세서 PDF 생성 + 이메일 발송,PAY-STF-03,급여 명세서,Z,,,,,PAY-STF-03
519,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-01,조회 기간 선택,Z,,,,,PAY-STF-03-01
520,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-02,직원 선택 필터,Z,,,,,PAY-STF-03-02
521,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-03,명세서 목록,Z,,,,,PAY-STF-03-03
522,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-04,명세서 상세 모달,Z,,,,,PAY-STF-03-04
523,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-05,개별 발송,Z,,,,,PAY-STF-03-05
524,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-06,일괄 발송,Z,,,,,PAY-STF-03-06
525,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-07,재발송,Z,,,,,PAY-STF-03-07
526,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-08,발송 완료 표시,Z,,,,,PAY-STF-03-08
527,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-09,인쇄 / PDF 저장,Z,추가,"PAY-STF-03은 'PDF 생성+이메일 발송' 명시되어 있지만, '인쇄' 별도 명시 없음",급여명세서 PDF 생성이 포함되어 있다면 인쇄는 브라우저/파일 출력 방식의 차이에 가깝습니다. 별도 인쇄 템플릿이나 일괄 인쇄 큐를 요구하면 추가입니다.,,PAY-STF-03-09
528,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-10,본인 조회 모드,Z,,,,,PAY-STF-03-10
529,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-11,미확정 안내,Z,,,,,PAY-STF-03-11
530,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-12,발송 이력 조회,Z,,,,,PAY-STF-03-12
531,,2,11. 직원 및 트레이너 관리 (STF),,,PAY-STF-03-13,무효 명세서 처리,Z,,,,,PAY-STF-03-13
532,,1,11. 직원 및 트레이너 관리 (STF),PAY-STF-04,급여 일괄 지급 처리,PAY-STF-02,급여 관리,Z,논의필요,"지급처리가 지급 상태만 지급처리로 변경해 주는 것인지, 은행 송금 처리까지인지 논의 필요","[판도 검토 답변 - 명확화]
답변: PAY-STF-02 급여 관리는 CRM 안에서 급여 산정 결과와 지급 상태를 관리하는 기능입니다. 은행 이체 실행 기능은 현재 범위가 아니며, 지급 완료 상태 기록과 증빙 관리가 중심입니다.
TC 반영: 실지급액=기본급+수당 합계-공제 합계+수수료, 급여 상태 변경, 일괄 지급 처리, 최종 확정 권한, 지급 이력, 엑셀 다운로드 TC를 반영합니다.",급여 지급 상태만 관리하는것으로 확인,"PAY-STF-04, PAY-STF-02"
533,,1,11. 직원 및 트레이너 관리 (STF),PAY-STF-05,퇴사 처리 4단계 위자드 (퇴사→재배정→스케줄→최종),STF-04,직원 퇴사 처리,Z,,,,,"PAY-STF-05, STF-04"
534,,1,11. 직원 및 트레이너 관리 (STF),STF-EXT-04,근로계약서 관리 (작성 / 서명 / 보관),MKT-05,전자 계약 (회원·직원 계약 + 전자 서명),Z,추가,"근로계약서로만 되어있고, 전자계약은 명시X",협의 필요,,"STF-EXT-04, MKT-05"
535,,2,11. 직원 및 트레이너 관리 (STF),,,MKT-05-01,계약 유형,Z,추가,전자계약서로 서명까지 하는건지 확인 필요,계약 유형은 근로계약서 관리의 분류 필드로 볼 수 있습니다. 회원 계약·직원 계약 전체 전자계약 플랫폼으로 확장하면 추가입니다.,,MKT-05-01
536,,2,11. 직원 및 트레이너 관리 (STF),,,MKT-05-02,계약 대상,Z,추가,전자계약서로 서명까지 하는건지 확인 필요,계약 대상이 직원 근로계약서 대상자 선택이면 근로계약서 관리 상세화입니다. 회원/직원/외부자까지 통합 전자계약 대상으로 넓히면 추가입니다.,,MKT-05-02
537,,2,11. 직원 및 트레이너 관리 (STF),,,MKT-05-03,템플릿 분기,Z,추가,STF-EXT-04(근로계약서)에 '템플릿 분기' 로직 명시 없음.,템플릿 분기는 근로계약서 양식을 선택하기 위한 상세화입니다. 다수 계약 유형과 조건별 자동 생성 엔진이면 추가 협의가 필요합니다.,,MKT-05-03
538,,2,11. 직원 및 트레이너 관리 (STF),,,MKT-05-04,계약 내용 입력,Z,추가,전자계약서로 서명까지 하는건지 확인 필요,계약 내용 입력은 근로계약서 작성 기능의 필수 상세입니다. 전자계약 플랫폼 수준의 동적 서식 빌더면 추가입니다.,,MKT-05-04
539,,2,11. 직원 및 트레이너 관리 (STF),,,MKT-05-05,미리보기,Z,추가,전자계약서로 서명까지 하는건지 확인 필요,미리보기는 계약서 작성/보관 전 확인 과정으로 볼 수 있습니다. 별도 PDF 렌더링/템플릿 엔진 고도화면 추가입니다.,,MKT-05-05
540,,2,11. 직원 및 트레이너 관리 (STF),,,MKT-05-06,전자 서명,Z,추가,전자계약서로 서명까지 하는건지 확인 필요,"전자 서명은 외부 전자서명 서비스, 본인인증, 법적 보관 정책이 필요할 수 있어 근로계약서 관리와 별도 범위로 협의하는 것이 안전합니다.",,MKT-05-06
541,,2,11. 직원 및 트레이너 관리 (STF),,,MKT-05-07,계약 이력,Z,추가,전자계약서로 서명까지 하는건지 확인 필요,"계약 이력은 계약서 관리의 보관/조회 상세입니다. 법적 감사 추적, 버전 비교, 외부 서명 이벤트까지 포함하면 추가입니다.",,MKT-05-07
542,,2,11. 직원 및 트레이너 관리 (STF),,,MKT-05-08,재발송,Z,추가,STF-EXT-04 '재발송' 명시 없음. 전자서명은 외부 서비스 연동 전제.,"재발송은 전자서명/외부 알림 채널과 연결되는 후속 액션입니다. 단순 내부 알림 재전송이면 상세화, 외부 서명 링크 재발송이면 추가 가능성이 높습니다.",,MKT-05-08
543,,1,12. 지점 / 센터 관리 (CTR),CTR-01,센터 목록 및 등록 / 수정,CTR-01,지점 관리 (등록·운영 상태·통합 비교),Z,,,,,CTR-01
544,,2,12. 지점 / 센터 관리 (CTR),,,CTR-01-01,지점 목록,Z,,,,,CTR-01-01
545,,2,12. 지점 / 센터 관리 (CTR),,,CTR-01-02,검색 / 필터,Z,,,,,CTR-01-02
546,,2,12. 지점 / 센터 관리 (CTR),,,CTR-01-03,신규 지점 등록,Z,,,,,CTR-01-03
547,,2,12. 지점 / 센터 관리 (CTR),,,CTR-01-04,지점 수정,Z,,,,,CTR-01-04
548,,2,12. 지점 / 센터 관리 (CTR),,,CTR-01-05,비활성화,Z,,,,,CTR-01-05
