key,label,kind,values,count,file,line,heading,raw
generic::SCR-065::명세서 목록 테이블,명세서 목록 테이블,generic,직원명 / 역할 / 지급 월 / 기본급 / 실지급액 / 발송 상태 / 발송 일시 / 수신 확인 / 액션,9,D07-직원관리/직원관리.md,631,D07-직원관리 직원관리 > SCR-065 급여 명세서 > 2. UI 구성,- 명세서 목록 테이블: 직원명 / 역할 / 지급 월 / 기본급 / 실지급액 / 발송 상태 / 발송 일시 / 수신 확인 / 액션 9개 컬럼으로 구성됩니다.
generic::DLG-064-003::정책 분류 탭,정책 분류 탭,generic,매출 타입 / 수업 타입,,D07-직원관리/직원관리.md,1233,D07-직원관리 직원관리 > DLG-064-003 급여 정책 추가 > 2. UI 구성,- 정책 분류 탭: 매출 타입 / 수업 타입 탭으로 정책 성격을 전환합니다.
generic::DLG-064-003::직군 선택 탭,직군 선택 탭,generic,FC / PT / GX / 공통 중 적용 직군을 선택,,D07-직원관리/직원관리.md,1234,D07-직원관리 직원관리 > DLG-064-003 급여 정책 추가 > 2. UI 구성,- 직군 선택 탭: FC / PT / GX / 공통 중 적용 직군을 선택합니다.
generic::SCR-070::요약 지표 카드 (5개),요약 지표 카드 (5개),generic,전체 리드 수 / 등록 전환 수 / 전환율 / 대기 중(신규 / 연락완료 / 미전환율을 한눈에 표시,5,D08-마케팅/마케팅.md,31,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 요약 지표 카드 (5개): 전체 리드 수 / 등록 전환 수 / 전환율 / 대기 중(신규+연락완료) / 미전환율을 한눈에 표시합니다.
generic::SCR-070::상태별 분포 카드,상태별 분포 카드,generic,신규 / 연락완료 / 상담예정 / 방문완료 / 등록완료 / 미전환 / 보류 각 상태별 건수를,,D08-마케팅/마케팅.md,32,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 상태별 분포 카드: 신규·연락완료·상담예정·방문완료·등록완료·미전환·보류 각 상태별 건수를 카드 형태로 표시합니다. (데이터가 0건인 상태는 숨김)
generic::SCR-070::상태 필터,상태 필터,generic,특정 상담 단계 / 연락완료 / 상담예정 / 방문완료 / 등록완료 / 미전환 / 보류)을 표시,7,D08-마케팅/마케팅.md,33,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 상태 필터: 전체 또는 특정 상담 단계 7종(신규·연락완료·상담예정·방문완료·등록완료·미전환·보류)을 표시합니다. 등록완료는 조회 필터에만 포함되며 수동 저장 가능한 단계가 아닙니다.
inquiry_types,문의 유형,canonical,전화문의(TI / 방문(WI / 일일입장 / 체험,,D08-마케팅/마케팅.md,34,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 문의 유형 필터: 방문(WI) / 전화문의(TI) / 체험 / 일일입장 중 선택합니다.
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,,D08-마케팅/마케팅.md,35,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 가입경로 필터: 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타 중 선택합니다.
generic::SCR-070::리드 목록 테이블,리드 목록 테이블,generic,문의일 / 이름 / 연락처 / 문의 유형 / 가입경로 / 상담 단계 / 담당 FC / 후속 예정일 / 메모,,D08-마케팅/마케팅.md,37,D08-마케팅 마케팅 > SCR-070 리드 관리 > 2. UI 구성,- 리드 목록 테이블: 문의일 / 이름 / 연락처 / 문의 유형 / 가입경로 / 상담 단계 / 담당 FC / 후속 예정일 / 메모 컬럼으로 구성됩니다. 수정·삭제 버튼 제공.
generic::SCR-071::메시지 플랫폼 정보 카드,메시지 플랫폼 정보 카드,generic,연동 플랫폼명 / 발신 프로필 / 승인 템플릿 수 / 잔여 캐시 / 크레딧 / 최근 동기화 시각을 상단에 표시,,D08-마케팅/마케팅.md,123,D08-마케팅 마케팅 > SCR-071 메시지 발송 > 2. UI 구성,"- 메시지 플랫폼 정보 카드: 연동 플랫폼명, 발신 프로필, 승인 템플릿 수, 잔여 캐시/크레딧, 최근 동기화 시각을 상단에 표시합니다."
notification_channels,알림 채널,canonical,Push / 카카오톡 / SMS,,D08-마케팅/마케팅.md,125,D08-마케팅 마케팅 > SCR-071 메시지 발송 > 2. UI 구성,"- 발송 채널 선택: Push / 카카오톡 / SMS 중 선택합니다. 카카오톡은 승인된 알림톡 템플릿을 사용하고, SMS 장문은 SMS 채널 내부에서 LMS로 처리합니다."
generic::SCR-071::발송 이력 테이블,발송 이력 테이블,generic,발송 일시 / 채널 / 수신자 수 / 내용 요약 / 발송 결 / 액션,6,D08-마케팅/마케팅.md,129,D08-마케팅 마케팅 > SCR-071 메시지 발송 > 2. UI 구성,- 발송 이력 테이블: 발송 일시 / 채널 / 수신자 수 / 내용 요약 / 발송 결과 / 액션 6개 컬럼으로 조회합니다. 액션 컬럼의 [상세] 버튼으로 수신자별 발송 결과와 실패 사유를 확인합니다.
generic::SCR-072::만료 정책 탭,만료 정책 탭,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료를 별도,,D08-마케팅/마케팅.md,213,D08-마케팅 마케팅 > SCR-072 자동 알림 설정 > 2. UI 구성,- 만료 정책 탭: 회원 이용권 만료 / 결제기한 만료 / 락커 만료를 별도 탭으로 표시합니다. 본사 step과 지점 추가 step은 배지로 구분합니다.
generic::SCR-072::본사 필수 잠금 상태,본사 필수 잠금 상태,generic,본사가 본사 필수로 배포한 규칙 / step은 ON 고정 disabled 토글 / 본사 필수,,D08-마케팅/마케팅.md,220,D08-마케팅 마케팅 > SCR-072 자동 알림 설정 > 2. UI 구성,"- 본사 필수 잠금 상태: 본사가 본사 필수로 배포한 규칙 또는 step은 ON 고정 disabled 토글과 본사 필수 배지를 표시합니다. Owner(지점장)도 OFF할 수 없으며, 상세 설정에서 허용된 채널·메시지·발송 시각만 조정할 수 있습니다."
generic::SCR-072::플랫폼 상태 배지,플랫폼 상태 배지,generic,규칙별로 승인 템플릿 존재 여부 / 발신 프로필 연결 여부 / 최근 테스트 발송 결과를,,D08-마케팅/마케팅.md,221,D08-마케팅 마케팅 > SCR-072 자동 알림 설정 > 2. UI 구성,"- 플랫폼 상태 배지: 규칙별로 승인 템플릿 존재 여부, 발신 프로필 연결 여부, 최근 테스트 발송 결과를 배지로 표시합니다."
generic::SCR-072::지점 step 추가 버튼,지점 step 추가 버튼,generic,회원 이용권 만료 / 락커 만료,,D08-마케팅/마케팅.md,222,D08-마케팅 마케팅 > SCR-072 자동 알림 설정 > 2. UI 구성,- 지점 step 추가 버튼: 회원 이용권 만료 / 락커 만료 탭에서만 노출됩니다. 결제기한 만료 탭에서는 노출하지 않습니다.
generic::SCR-072A::탭 위치,탭 위치,generic,message / auto-alarm의 운영현황,,D08-마케팅/마케팅.md,310,D08-마케팅 마케팅 > SCR-072A 자동알림 운영현황 > 2. UI 구성,- 탭 위치: /message/auto-alarm의 운영현황 탭. 설정 탭은 SCR-072 정의를 따른다.
generic::SCR-073::요약 지표 카드 4종,요약 지표 카드 4종,generic,전체 쿠폰 수 / 발급 건수 / 사용 건수 / 평균 사용률을 표시,4,D08-마케팅/마케팅.md,395,D08-마케팅 마케팅 > SCR-073 쿠폰 관리 > 2. UI 구성,"- 요약 지표 카드 4종: 전체 쿠폰 수 / 발급 건수 / 사용 건수 / 평균 사용률을 표시합니다. 전체 쿠폰 수는 활성·만료·중단 쿠폰을 포함하고 삭제된 쿠폰은 제외합니다. 발급 건수는 회원에게 발급 완료된 누적 건수, 사용 건수는 현재 사용 완료 상태의 건수입니다. 환불로 미사용 복원된 쿠폰은 사용 건수에서 제외하고 사용 이력에는 남깁니다. 평균 사용률은 사용 건수 ÷ 발급 건수 × 100이며 발급 0건은 0%로 표시합니다."
generic::SCR-073::쿠폰 목록 테이블 9개 컬럼,쿠폰 목록 테이블 9개 컬럼,generic,쿠폰명 / 할인 유형 / 할인 금액 / 할인율 / 유효 기간 / 발급 수 / 사용 수 / 사용률 / 상태 / 액션,9,D08-마케팅/마케팅.md,396,D08-마케팅 마케팅 > SCR-073 쿠폰 관리 > 2. UI 구성,- 쿠폰 목록 테이블 9개 컬럼: 쿠폰명 / 할인 유형 / 할인 금액 또는 할인율 / 유효 기간 / 발급 수 / 사용 수 / 사용률 / 상태 / 액션. 액션 컬럼에는 권한과 쿠폰 상태에 따라 [발급] / [수정] / [삭제] 버튼을 표시합니다.
generic::SCR-073::쿠폰 생성 버튼,쿠폰 생성 버튼,generic,쿠폰 생성 / 수정 다이얼로그를 빈 폼으로 열어 새 쿠폰을 생성,,D08-마케팅/마케팅.md,398,D08-마케팅 마케팅 > SCR-073 쿠폰 관리 > 2. UI 구성,"- 쿠폰 생성 버튼: 쿠폰 생성/수정 다이얼로그를 빈 폼으로 열어 새 쿠폰을 생성합니다. 입력 항목은 쿠폰명, 할인 유형, 할인 금액·율, 유효 기간, 발급 수량 제한, 1인 사용 제한, 적용 상품, 활성 여부입니다."
generic::SCR-073::상태 필터,상태 필터,generic,활성 / 만료 / 중단 쿠폰을 선택해,,D08-마케팅/마케팅.md,402,D08-마케팅 마케팅 > SCR-073 쿠폰 관리 > 2. UI 구성,- 상태 필터: 활성 / 만료 / 중단 쿠폰을 선택해 필터링합니다.
generic::SCR-074::요약 지표 카드 4종,요약 지표 카드 4종,generic,총 발행 마일리지 / 총 사용 마일리지 / 소멸 예정 마일리지 / 현재 유통 잔액을 표시,4,D08-마케팅/마케팅.md,483,D08-마케팅 마케팅 > SCR-074 마일리지 관리 > 2. UI 구성,"- 요약 지표 카드 4종: 총 발행 마일리지 / 총 사용 마일리지 / 소멸 예정 마일리지 / 현재 유통 잔액을 표시합니다. 총 발행 마일리지는 결제 자동 적립, 이벤트 적립, 수동 적립의 누적 합계이며 환불 복원은 신규 발행이 아니므로 제외합니다. 총 사용 마일리지는 결제에서 실제 사용 완료된 마일리지 누적 합계이고 환불로 복원된 사용분은 제외합니다. 소멸 예정 마일리지는 사용·차감·소멸 완료분을 제외하고 30일 이내 소멸 예정인 잔여분만 합산합니다. 현재 유통 잔액은 회원들이 현재 사용할 수 있는 마일리지 잔액 합계입니다."
generic::SCR-074::회원별 마일리지 테이블 7개 컬럼,회원별 마일리지 테이블 7개 컬럼,generic,회원명 / 연락처 / 현재 잔액 / 총 적립 / 총 사용 / 최근 적립일 / 액션,7,D08-마케팅/마케팅.md,484,D08-마케팅 마케팅 > SCR-074 마일리지 관리 > 2. UI 구성,"- 회원별 마일리지 테이블 7개 컬럼: 회원명 / 연락처 / 현재 잔액 / 총 적립 / 총 사용 / 최근 적립일 / 액션 컬럼으로 구성됩니다. 회원명을 클릭하면 해당 회원의 상세 화면으로 이동하며, 뒤로가기 시 마일리지 화면의 현재 검색·필터 조건은 유지합니다. 액션 컬럼에는 [이력] / [수동 조정] 버튼을 표시합니다."
generic::SCR-074::이력 조회 패널 5개 컬럼,이력 조회 패널 5개 컬럼,generic,날짜 / 구분 / 금액 / 사유 / 처리자,5,D08-마케팅/마케팅.md,485,D08-마케팅 마케팅 > SCR-074 마일리지 관리 > 2. UI 구성,"- 이력 조회 패널 5개 컬럼: 날짜 / 구분 / 금액 / 사유 / 처리자. 특정 회원을 선택하면 우측 이력 패널에 적립·사용·차감·소멸·환불복원 이력이 표시됩니다. 기본 정렬은 최신순이며, 날짜 컬럼 정렬로 과거순 전환이 가능합니다."
generic::SCR-075::계약 유형 선택,계약 유형 선택,generic,회원 계약(이용권 / PT / 필라테스 등 / 직원 근로계약(정규직 근로 / 강사 위촉 / 프리랜서 등)을 선택,,D08-마케팅/마케팅.md,569,D08-마케팅 마케팅 > SCR-075 전자 계약 > 2. UI 구성,- 계약 유형 선택: 회원 계약(이용권 / PT / 필라테스 등) 또는 직원 근로계약(정규직 근로 / 강사 위촉 / 프리랜서 등)을 선택합니다.
generic::SCR-075::계약 템플릿 분기,계약 템플릿 분기,generic,선택한 유형에 맞는 계약서 템플릿(회원 이용 계약서 / 근로계약서 / 위촉계약서 / 프리랜서 계약서)이 자동으로 로드됩니다,,D08-마케팅/마케팅.md,573,D08-마케팅 마케팅 > SCR-075 전자 계약 > 2. UI 구성,- 계약 템플릿 분기: 선택한 유형에 맞는 계약서 템플릿(회원 이용 계약서 / 근로계약서 / 위촉계약서 / 프리랜서 계약서)이 자동으로 로드됩니다.
generic::SCR-075::계약 이력 탭,계약 이력 탭,generic,이전에 체결된 계약서 목록을 날짜 / 계약 유형 / 회원명 기준으로 조회,,D08-마케팅/마케팅.md,577,D08-마케팅 마케팅 > SCR-075 전자 계약 > 2. UI 구성,- 계약 이력 탭: 이전에 체결된 계약서 목록을 날짜·계약 유형·회원명 기준으로 조회합니다.
generic::SCR-076::캠페인 목록,캠페인 목록,generic,캠페인명 / 목표 / 대상 세그먼트 / 기간 / 상태(준비 / 진행 / 종료 / 실적 요약,,D08-마케팅/마케팅.md,666,D08-마케팅 마케팅 > SCR-076 캠페인 관리 > 2. UI 구성,- 캠페인 목록: 캠페인명 / 목표 / 대상 세그먼트 / 기간 / 상태(준비·진행·종료) / 실적 요약 컬럼으로 구성됩니다.
generic::SCR-076::상태 필터,상태 필터,generic,준비 중 / 진행 중 / 종료 캠페인을,,D08-마케팅/마케팅.md,671,D08-마케팅 마케팅 > SCR-076 캠페인 관리 > 2. UI 구성,- 상태 필터: 준비 중 / 진행 중 / 종료 캠페인을 필터링합니다.
generic::SCR-077::리퍼럴 이벤트 목록,리퍼럴 이벤트 목록,generic,이벤트명 / 추천인 혜택 / 피추천인 혜택 / 기간 / 참여 수 / 상태,,D08-마케팅/마케팅.md,753,D08-마케팅 마케팅 > SCR-077 리퍼럴 프로그램 > 2. UI 구성,- 리퍼럴 이벤트 목록: 이벤트명 / 추천인 혜택 / 피추천인 혜택 / 기간 / 참여 수 / 상태 컬럼으로 구성됩니다.
generic::SCR-078::채널 현황 카드 4종,채널 현황 카드 4종,generic,SMS 발송 건수 / 카카오 알림톡 건수 / 이번 달 총 비용 / 플랫폼 잔여 캐시를 표시,4,D08-마케팅/마케팅.md,839,D08-마케팅 마케팅 > SCR-078 SMS/카카오 대량 발송 > 2. UI 구성,"- 채널 현황 카드 4종: SMS 발송 건수 / 카카오 알림톡 건수 / 이번 달 총 비용 / 플랫폼 잔여 캐시를 표시합니다. SMS 발송 건수는 이번 달 SMS/LMS/MMS 발송 건수 합산, 카카오 알림톡 건수는 이번 달 카카오 알림톡 발송 건수, 이번 달 총 비용은 플랫폼 집계 기준 비용, 플랫폼 잔여 캐시는 현재 발송 가능 잔여 캐시/크레딧입니다."
generic::SCR-078::발송 이력 목록 5개 컬럼,발송 이력 목록 5개 컬럼,generic,발송 일시 / 채널 / 수신자 수 / 처리 건수 / 비용,5,D08-마케팅/마케팅.md,847,D08-마케팅 마케팅 > SCR-078 SMS/카카오 대량 발송 > 2. UI 구성,"- 발송 이력 목록 5개 컬럼: 발송 일시 / 채널 / 수신자 수 / 처리 건수 / 비용. 처리 건수에는 플랫폼 응답 기준 성공 수, 실패 수, 제외 수를 함께 표시하고, 행 상세에서 실패 사유와 재발송 가능 여부를 확인합니다."
generic::SCR-079::A/B 테스트 목록,A/B 테스트 목록,generic,테스트명 / 유형(메시지 / 쿠폰 / 기간 / 상태(준비 / 진행 / 완료 / 승리 버전,,D08-마케팅/마케팅.md,952,D08-마케팅 마케팅 > SCR-079 A/B 테스트 > 2. UI 구성,- A/B 테스트 목록: 테스트명 / 유형(메시지·쿠폰) / 기간 / 상태(준비·진행·완료) / 승리 버전 컬럼으로 구성됩니다.
generic::SCR-079::고객사 확인 상태 배지,고객사 확인 상태 배지,generic,자동 분배 / 승리안 채택 / 종료 / 완료 자동화 액션을 비활성화,,D08-마케팅/마케팅.md,953,D08-마케팅 마케팅 > SCR-079 A/B 테스트 > 2. UI 구성,"- 고객사 확인 상태 배지: 고객사 확인 전에는 화면 상단에 ""고객사 확인 후 개발 진행"" 배지를 표시하고 등록·자동 분배·승리안 채택·종료/완료 자동화 액션을 비활성화합니다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,,D08-마케팅/마케팅.md,1037,D08-마케팅 마케팅 > DLG-070-001 리드 등록/수정 > 1. 목적,"신규 잠재 고객(리드)을 등록하거나 기존 리드 정보를 수정하는 다이얼로그입니다. 문의 유형(방문(WI) / 전화문의(TI) / 체험 / 일일입장), 가입경로(간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타), 상담 단계, 담당 FC를 함께 기록해 체계적인 상담 파이프라인을 구성합니다. 외부 신규 DB 임포트가 사용되는 경우 원천 파일은 docs/03_템플릿/지점파일템플릿/2025년 12월 광화문점 신규통합 DB.xlsx의 신규통합DB 시트 형식이며, 실제 운영 파일도 같은 컬럼 구조를 따라야 합니다."
inquiry_types,문의 유형,canonical,전화문의(TI / 방문(WI / 일일입장 / 체험,,D08-마케팅/마케팅.md,1042,D08-마케팅 마케팅 > DLG-070-001 리드 등록/수정 > 2. UI 구성,"- 문의 유형 (필수): 방문(WI) / 전화문의(TI) / 체험 / 일일입장 중 선택합니다. 기본값은 ""전화문의(TI)""입니다. 외부 신규 DB 임포트 시 신규통합DB 시트 C열 경로와 매핑합니다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,,D08-마케팅/마케팅.md,1043,D08-마케팅 마케팅 > DLG-070-001 리드 등록/수정 > 2. UI 구성,- 가입경로 (필수): 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타 중 선택합니다. 외부 신규 DB 임포트 시 신규통합DB 시트 D열 상세 경로1과 E열 상세 경로2를 통합해 매핑합니다.
generic::DLG-071-001::검색 결과 목록,검색 결과 목록,generic,이름 / 연락처 / 이용권 상태 / 마지막 방문일,,D08-마케팅/마케팅.md,1214,D08-마케팅 마케팅 > DLG-071-001 수신자 검색 > 2. UI 구성,- 검색 결과 목록: 이름 / 연락처 / 이용권 상태 / 마지막 방문일 컬럼으로 표시됩니다.
generic::DLG-071-002::채널별 미리보기 탭,채널별 미리보기 탭,generic,선택한 채널(Push / 카카오톡 / SMS)에 따라 해당 UI 형태로 메시지를 미리 표시,,D08-마케팅/마케팅.md,1298,D08-마케팅 마케팅 > DLG-071-002 발송 미리보기 > 2. UI 구성,- 채널별 미리보기 탭: 선택한 채널(Push / 카카오톡 / SMS)에 따라 해당 UI 형태로 메시지를 미리 표시합니다.
generic::DLG-072-001::정책 유형,정책 유형,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 지점 운영 이벤트 중 하나를 표시,,D08-마케팅/마케팅.md,1384,D08-마케팅 마케팅 > DLG-072-001 알림 규칙 편집 > 2. UI 구성,- 정책 유형: 회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 지점 운영 이벤트 중 하나를 표시합니다.
generic::DLG-072-001::step 소유 구분,step 소유 구분,generic,본사 step / 지점 추가 step을,,D08-마케팅/마케팅.md,1385,D08-마케팅 마케팅 > DLG-072-001 알림 규칙 편집 > 2. UI 구성,- step 소유 구분: 본사 step / 지점 추가 step을 배지로 표시합니다.
generic::DLG-072-002::지점 추가 step 입력,지점 추가 step 입력,generic,기준일 유형(만료 전 / 당일 / 후 / 기준일 값 / 발송 시각 / 메시지 템플릿 / KakaoTalk fallback 사용 여부를 입력,,D08-마케팅/마케팅.md,1481,D08-마케팅 마케팅 > DLG-072-002 알림 트리거 추가 > 2. UI 구성,"- 지점 추가 step 입력: 기준일 유형(만료 전/당일/후), 기준일 값, 발송 시각, 메시지 템플릿, KakaoTalk fallback 사용 여부를 입력합니다."
generic::DLG-073-001::할인 금액·율 (필수),할인 금액·율 (필수),generic,선택한 유형에 따라 할인 금액 / 할인율을 입력,,D08-마케팅/마케팅.md,1570,D08-마케팅 마케팅 > DLG-073-001 쿠폰 생성/수정 > 2. UI 구성,- 할인 금액·율 (필수): 선택한 유형에 따라 할인 금액 또는 할인율을 입력합니다.
generic::DLG-078-001::추가 조건 필터,추가 조건 필터,generic,성별 / 연령대 / 이용권 유형 / 마지막 방문일 범위 등 세부 조건을 추가,,D08-마케팅/마케팅.md,2374,D08-마케팅 마케팅 > DLG-078-001 발송 대상 선택 > 2. UI 구성,"- 추가 조건 필터: 성별, 연령대, 이용권 유형, 마지막 방문일 범위 등 세부 조건을 추가합니다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,D08-마케팅/운영정책.md,15,D08-마케팅 마케팅 — 운영정책 > 1. 핵심 원칙,"- 외부 신규 DB 컬럼 매핑: C열 경로는 문의 유형(방문(WI) / 전화문의(TI) / 체험 / 일일입장), D열 상세 경로1과 E열 상세 경로2는 가입경로 단일 필드로 통합 매핑한다. 가입경로 9종은 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타로 고정한다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,D08-마케팅/운영정책.md,18,D08-마케팅 마케팅 — 운영정책 > 1. 핵심 원칙,"- 리드 단계의 가입경로와 실제 첫 정상 결제 완료 회원의 가입경로는 다를 수 있으므로, 첫 정상 결제 완료 기준 가입경로 분포를 별도 표시한다. 가입경로 집계는 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타 9종을 기준으로 한다."
generic::global::상태별 분포 카드 7종,상태별 분포 카드 7종,generic,신규 / 연락완료 / 상담예정 / 방문완료 / 등록완료 / 미전환 / 보류,7,D08-마케팅/운영정책.md,32,D08-마케팅 마케팅 — 운영정책 > 2. 상태 / 운영 정의,- 상태별 분포 카드 7종: 신규 / 연락완료 / 상담예정 / 방문완료 / 등록완료 / 미전환 / 보류. 0건 상태는 숨김.
notification_channels,알림 채널,canonical,Push / 카카오톡 / SMS,3,D08-마케팅/운영정책.md,36,D08-마케팅 마케팅 — 운영정책 > 2. 상태 / 운영 정의,"- 알림 채널: Push / 카카오톡 / SMS 3종으로 고정한다. 자동 알림은 회원앱 Push를 기본으로 사용하고, 지점이 카카오톡 fallback을 켠 경우에만 Push 실패·회원앱 미설치 대상에게 카카오톡 보조 발송을 시도한다. SMS는 정책 step에서 명시 선택한 경우에만 발송하며 자동 fallback으로 전환하지 않는다."
generic::SCR-080A::정책 유형 탭,정책 유형 탭,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 락커 / 사물함 자동 회수 / 운동복 자동 회수,,D09-설정관리/설정관리.md,157,D09-설정관리 설정관리 > SCR-080A 지점 자동화 적용 > 2. UI 구성,- 정책 유형 탭: 회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 락커·사물함 자동 회수 / 운동복 자동 회수.
generic::SCR-080A::지점 step 추가 버튼,지점 step 추가 버튼,generic,회원 이용권 만료 / 락커 만료,,D09-설정관리/설정관리.md,159,D09-설정관리 설정관리 > SCR-080A 지점 자동화 적용 > 2. UI 구성,- 지점 step 추가 버튼: 회원 이용권 만료 / 락커 만료 탭에서만 노출한다.
role_codes,권한 역할 코드,canonical,superAdmin / readonly / primary / manager / trainer / owner / staff / fc,8,D09-설정관리/설정관리.md,257,D09-설정관리 설정관리 > SCR-081 권한 설정 > RBAC 역할 체계 기준,"- 관리자 웹 표준 역할 코드는 superAdmin, primary, owner, manager, fc, trainer, staff, readonly 8개를 기준으로 합니다."
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,D09-설정관리/설정관리.md,457,D09-설정관리 설정관리 > SCR-082A 키오스크 IoT 설정 > 1. 목적,- 고정 기기 종류는 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 4종입니다.
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,1,D09-설정관리/설정관리.md,464,D09-설정관리 설정관리 > SCR-082A 키오스크 IoT 설정 > 장비 기본값,| 기기 종류 | 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 중 1개 선택 |
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,,D09-설정관리/설정관리.md,560,D09-설정관리 설정관리 > SCR-083 IoT 출입 관리 > 연결 기기 현황,- 기기 종류: 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기
generic::SCR-083::연결 상태 배지,연결 상태 배지,generic,OK / 불안정 / 오류,,D09-설정관리/설정관리.md,561,D09-설정관리 설정관리 > SCR-083 IoT 출입 관리 > 연결 기기 현황,- 연결 상태 배지: OK / 불안정 / 오류
generic::DLG-080A-001::적용 대상 정책 유형,적용 대상 정책 유형,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료,,D09-설정관리/설정관리.md,1282,D09-설정관리 설정관리 > DLG-080A-001 정책 적용 확인 > 2. UI 구성,- 적용 대상 정책 유형: 회원 이용권 만료 / 결제기한 만료 / 락커 만료
generic::DLG-081-006::요약 헤더,요약 헤더,generic,변경 / 삭제 대상 역할 이름 / 작업 유형(권한 변경 / 역할 삭제 / 역할 교체) 표시,,D09-설정관리/설정관리.md,1716,D09-설정관리 설정관리 > DLG-081-006 역할 변경 영향 분석 > 2. UI 구성,- 요약 헤더: 변경 또는 삭제 대상 역할 이름과 작업 유형(권한 변경 / 역할 삭제 / 역할 교체) 표시
role_codes,권한 역할 코드,canonical,superAdmin / readonly / primary / manager / trainer / owner / staff / fc,8,D09-설정관리/운영정책.md,8,D09-설정관리 설정관리 — 운영정책 > 1. 핵심 원칙,"- 관리자 웹 표준 역할 코드는 superAdmin, primary, owner, manager, fc, trainer, staff, readonly 8개를 기준으로 한다. owner의 화면 표시명은 Owner(지점장)으로 통일한다."
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,D09-설정관리/운영정책.md,26,D09-설정관리 설정관리 — 운영정책 > 1. 핵심 원칙,- CRM에서 설정 가능한 기기 종류는 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 4종으로 고정한다.
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,D09-설정관리/운영정책.md,113,D09-설정관리 설정관리 — 운영정책 > 6. 정책 결정 근거,"- IoT 기기 종류는 4종으로 고정하고, 문서 내 다른 표현이 있으면 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기로 정규화한다."
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,D09-설정관리/운영정책.md,144,D09-설정관리 설정관리 — 운영정책 > 7. 운영 예외 처리,"| 지원하지 않는 기기 종류 등록 | ""지원 기기 종류는 4종입니다"" | 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 중 선택 | IoT-02 |"
generic::SCR-090::표시 항목,표시 항목,generic,발생 시각 / 작업자 / 작업 유형 / 대상 / 요약 문구,,D10-본사관리/본사관리.md,57,D10-본사관리 본사관리 > SCR-090 지점 대시보드 > 최근 활동 로그,"- 표시 항목: 발생 시각, 작업자, 작업 유형, 대상, 요약 문구"
